                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                 1.7236,                 1.8399,                 1.6897,                 0.2716,                 0.2549,                0.17961,                0.06574,                 2.2956,                 2.5023,                  2.215,              0.0013314,              0.0013314,              0.0013314
                     64,                 1.7054,                 1.7727,                 1.6667,                0.23918,                0.25493,                 0.1651,                0.06159,                 2.3176,                 2.5496,                 2.2167,              0.0013259,              0.0013259,              0.0013259
                     65,                 1.7033,                 1.7605,                 1.6686,                0.27914,                0.27569,                0.20256,                0.07158,                 2.3632,                 2.4853,                 2.2633,              0.0013204,              0.0013204,              0.0013204
                     66,                 1.7286,                 1.7935,                 1.6796,                0.26217,                0.26052,                0.18559,                0.06237,                 2.3341,                 2.4748,                 2.2107,              0.0013149,              0.0013149,              0.0013149
                     67,                 1.7034,                 1.7635,                 1.6751,                0.25829,                0.28173,                0.18955,                0.06517,                 2.3711,                 2.5342,                  2.275,              0.0013094,              0.0013094,              0.0013094
                     68,                 1.6804,                 1.7586,                 1.6526,                0.22261,                0.28068,                0.16528,                0.05572,                 2.3923,                 2.5249,                 2.2746,              0.0013039,              0.0013039,              0.0013039
                     69,                 1.6644,                 1.7041,                 1.6395,                0.22978,                0.30367,                0.16748,                0.05721,                 2.3444,                 2.5117,                 2.2722,              0.0012984,              0.0012984,              0.0012984
                     70,                 1.6847,                 1.7255,                 1.6565,                0.25968,                0.29792,                0.20226,                0.07049,                 2.3318,                 2.5366,                 2.2812,              0.0012929,              0.0012929,              0.0012929
                     71,                 1.6706,                 1.7104,                 1.6519,                0.27921,                0.27778,                0.18959,                0.06585,                 2.3497,                  2.474,                 2.2691,              0.0012874,              0.0012874,              0.0012874
                     72,                 1.6489,                 1.6783,                 1.6241,                 0.2378,                 0.2626,                0.18146,                0.06201,                 2.3701,                 2.5116,                 2.3236,              0.0012819,              0.0012819,              0.0012819
                     73,                 1.6426,                 1.6614,                 1.6273,                0.21648,                0.27582,                0.17193,                0.05978,                 2.3967,                 2.5034,                 2.3355,              0.0012764,              0.0012764,              0.0012764
                     74,                 1.6409,                  1.653,                 1.6198,                0.23103,                0.26637,                0.17012,                0.05694,                 2.4185,                 2.5183,                 2.3382,              0.0012709,              0.0012709,              0.0012709
                     75,                 1.6073,                 1.6269,                 1.6035,                0.26182,                0.22907,                0.16839,                0.05703,                 2.4002,                 2.6032,                 2.3308,              0.0012654,              0.0012654,              0.0012654
                     76,                 1.6236,                 1.6013,                 1.6036,                0.21596,                 0.2566,                0.16319,                0.05815,                 2.3768,                 2.5268,                 2.2918,              0.0012599,              0.0012599,              0.0012599
                     77,                 1.5975,                  1.589,                 1.5931,                0.24248,                0.27286,                0.16696,                 0.0559,                 2.3991,                 2.5527,                 2.3322,              0.0012544,              0.0012544,              0.0012544
                     78,                 1.5893,                  1.571,                 1.5878,                0.26956,                0.25677,                0.17748,                0.06068,                 2.4558,                 2.5745,                  2.374,              0.0012489,              0.0012489,              0.0012489
